Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
5T,YIO,YFB,DeHavilland Dash-8,DHC-8,0,0,0,3,63,"41,769",-3,-63,"-41,769",-100.00%,-100.00%,-100.00%
5T,YIO,YGT,DeHavilland Dash-8,DHC-8,23,483,"118,818",9,189,"46,494",14,294,"72,324",155.60%,155.60%,155.60%
5T,YOW,YFB,B737-3/4/5,B737-300,31,"3,968","5,178,240",31,"3,968","5,178,240",0,0,0,0.00%,0.00%,0.00%
5T,YRT,YFB,B737-200,B737-200 Mixed Configurations,0,0,0,5,560,"410,480",-5,-560,"-410,480",-100.00%,-100.00%,-100.00%
5T,YRT,YFB,B737-3/4/5,B737-300,9,"1,152","844,416",4,448,"328,384",5,704,"516,032",125.00%,157.10%,157.10%
5T,YRT,YTE,DeHavilland Dash-8,DHC-8,5,105,"51,450",0,0,0,5,105,"51,450",,,
5T,YRT,YZF,B737-200,B737-200 Mixed Configurations,0,0,0,5,560,"396,480",-5,-560,"-396,480",-100.00%,-100.00%,-100.00%
5T,YRT,YZF,B737-3/4/5,B737-300,9,"1,152","815,616",4,512,"362,496",5,640,"453,120",125.00%,125.00%,125.00%
5T,YTE,YFB,DeHavilland Dash-8,DHC-8,18,378,"92,610",8,168,"41,160",10,210,"51,450",125.00%,125.00%,125.00%
5T,YTE,YRT,DeHavilland Dash-8,DHC-8,5,105,"51,450",0,0,0,5,105,"51,450",,,
5T,YTE,YUX,DeHavilland Dash-8,DHC-8,5,105,"35,805",7,147,"50,127",-2,-42,"-14,322",-28.60%,-28.60%,-28.60%
5T,YUX,YFB,DeHavilland Dash-8,DHC-8,24,504,"249,480",10,210,"103,950",14,294,"145,530",140.00%,140.00%,140.00%
5T,YUX,YGT,DeHavilland Dash-8,DHC-8,22,462,"19,866",22,462,"19,866",0,0,0,0.00%,0.00%,0.00%
5T,YUX,YIO,DeHavilland Dash-8,DHC-8,0,0,0,3,63,"17,640",-3,-63,"-17,640",-100.00%,-100.00%,-100.00%
5T,YVM,YXP,DeHavilland Dash-8,DHC-8,13,273,"16,380",14,294,"17,640",-1,-21,"-1,260",-7.10%,-7.10%,-7.10%
5T,YVQ,YEV,B737-3/4/5,B737-300,26,"2,912","806,624",26,"2,912","806,624",0,0,0,0.00%,0.00%,0.00%
5T,YVQ,YZF,B737-3/4/5,B737-300,27,"3,024","1,282,176",27,"3,024","1,282,176",0,0,0,0.00%,0.00%,0.00%
5T,YXP,YFB,DeHavilland Dash-8,DHC-8,17,357,"66,402",23,483,"89,838",-6,-126,"-23,436",-26.10%,-26.10%,-26.10%
5T,YXP,YVM,DeHavilland Dash-8,DHC-8,13,273,"16,380",14,294,"17,640",-1,-21,"-1,260",-7.10%,-7.10%,-7.10%
5T,YYH,YBB,DeHavilland Dash-8,DHC-8,10,210,"21,630",10,210,"21,630",0,0,0,0.00%,0.00%,0.00%
5T,YYH,YCB,DeHavilland Dash-8,DHC-8,5,105,"29,820",5,105,"29,820",0,0,0,0.00%,0.00%,0.00%
5T,YYH,YHK,DeHavilland Dash-8,DHC-8,4,84,"7,140",4,84,"7,140",0,0,0,0.00%,0.00%,0.00%
5T,YYH,YZF,DeHavilland Dash-8,DHC-8,12,252,"191,268",11,231,"175,329",1,21,"15,939",9.10%,9.10%,9.10%
5T,YZF,YCB,B737-200,B737-200 Mixed Configurations,14,"1,568","829,472",15,"1,680","888,720",-1,-112,"-59,248",-6.70%,-6.70%,-6.70%
5T,YZF,YCB,DeHavilland Dash-8,DHC-8,5,105,"55,545",4,84,"44,436",1,21,"11,109",25.00%,25.00%,25.00%
5T,YZF,YCO,B737-200,B737-200 Mixed Configurations,8,896,"332,416",7,784,"290,864",1,112,"41,552",14.30%,14.30%,14.30%
5T,YZF,YCO,DeHavilland Dash-8,DHC-8,4,84,"31,164",5,105,"38,955",-1,-21,"-7,791",-20.00%,-20.00%,-20.00%
5T,YZF,YEG,B737-200,B737-200 Mixed Configurations,0,0,0,5,560,"355,600",-5,-560,"-355,600",-100.00%,-100.00%,-100.00%
5T,YZF,YEG,B737-3/4/5,B737-300,40,"4,624","2,936,240",35,"3,920","2,489,200",5,704,"447,040",14.30%,18.00%,18.00%
5T,YZF,YEV,B737-3/4/5,B737-300,5,560,"379,680",5,560,"379,680",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YHK,DeHavilland Dash-8,DHC-8,17,357,"242,403",17,357,"242,403",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YRT,B737-200,B737-200 Mixed Configurations,0,0,0,5,560,"396,480",-5,-560,"-396,480",-100.00%,-100.00%,-100.00%
5T,YZF,YRT,B737-3/4/5,B737-300,9,"1,152","815,616",4,448,"317,184",5,704,"498,432",125.00%,157.10%,157.10%
5T,YZF,YVQ,B737-3/4/5,B737-300,26,"2,912","1,234,688",26,"2,912","1,234,688",0,0,0,0.00%,0.00%,0.00%
5T,YZF,YYH,DeHavilland Dash-8,DHC-8,5,105,"79,695",5,105,"79,695",0,0,0,0.00%,0.00%,0.00%
6L,YEV,YHI,DeHavilland,DHC-6 Twin Otter,5,95,"39,520",5,95,"39,520",0,0,0,0.00%,0.00%,0.00%
6L,YEV,YPC,DeHavilland,DHC-6 Twin Otter,14,266,"65,702",13,247,"61,009",1,19,"4,693",7.70%,7.70%,7.70%
6L,YEV,YSY,DeHavilland,DHC-6 Twin Otter,9,171,"55,575",9,171,"55,575",0,0,0,0.00%,0.00%,0.00%
6L,YEV,YUB,DeHavilland,DHC-6 Twin Otter,0,0,0,49,931,"74,480",-49,-931,"-74,480",-100.00%,-100.00%,-100.00%
6L,YHI,YEV,DeHavilland,DHC-6 Twin Otter,9,171,"71,136",9,171,"71,136",0,0,0,0.00%,0.00%,0.00%
6L,YHI,YSY,DeHavilland,DHC-6 Twin Otter,5,95,"17,195",5,95,"17,195",0,0,0,0.00%,0.00%,0.00%
6L,YPC,YEV,DeHavilland,DHC-6 Twin Otter,14,266,"65,702",13,247,"61,009",1,19,"4,693",7.70%,7.70%,7.70%
6L,YSY,YEV,DeHavilland,DHC-6 Twin Otter,5,95,"30,875",5,95,"30,875",0,0,0,0.00%,0.00%,0.00%
6L,YSY,YHI,DeHavilland,DHC-6 Twin Otter,9,171,"30,951",9,171,"30,951",0,0,0,0.00%,0.00%,0.00%
6L,YUB,YEV,DeHavilland,DHC-6 Twin Otter,0,0,0,49,931,"74,480",-49,-931,"-74,480",-100.00%,-100.00%,-100.00%
7F,YAB,YFB,ATR,ATR-42-300/320,9,198,"151,470",0,0,0,9,198,"151,470",,,
7F,YAB,YIO,ATR,ATR-42-300/320,26,611,"91,039",26,650,"96,850",0,-39,"-5,811",0.00%,-6.00%,-6.00%
7F,YAB,YRB,ATR,ATR-42-300/320,18,423,"93,906",35,735,"163,170",-17,-312,"-69,264",-48.60%,-42.40%,-42.40%
7F,YBB,YUT,ATR,ATR-42-300/320,2,44,"8,272",0,0,0,2,44,"8,272",,,
7F,YBB,YYH,ATR,ATR-42-300/320,4,136,"14,008",5,170,"17,510",-1,-34,"-3,502",-20.00%,-20.00%,-20.00%
7F,YBB,YZF,ATR,ATR-42-300/320,14,476,"391,748",13,442,"363,766",1,34,"27,982",7.70%,7.70%,7.70%
7F,YCB,YCO,ATR,ATR-42-300/320,9,306,"82,314",9,306,"82,314",0,0,0,0.00%,0.00%,0.00%
7F,YCB,YHK,ATR,ATR-42-300/320,9,306,"71,604",9,306,"71,604",0,0,0,0.00%,0.00%,0.00%
7F,YCB,YZF,ATR,ATR-42-300/320,9,306,"161,874",9,306,"161,874",0,0,0,0.00%,0.00%,0.00%
7F,YCO,YCB,ATR,ATR-42-300/320,9,306,"82,314",9,306,"82,314",0,0,0,0.00%,0.00%,0.00%
7F,YCO,YHI,ATR,ATR-42-300/320,9,306,"65,790",9,306,"65,790",0,0,0,0.00%,0.00%,0.00%
7F,YCO,YZF,ATR,ATR-42-300/320,18,612,"227,052",18,612,"227,052",0,0,0,0.00%,0.00%,0.00%
7F,YCY,YAB,ATR,ATR-42-300/320,9,198,"79,794",0,0,0,9,198,"79,794",,,
7F,YCY,YFB,ATR,ATR-42-300/320,19,418,"193,116",18,372,"171,864",1,46,"21,252",5.60%,12.40%,12.40%
7F,YCY,YIO,ATR,ATR-42-300/320,6,132,"34,320",5,134,"34,840",1,-2,-520,20.00%,-1.50%,-1.50%
7F,YCY,YVM,ATR,ATR-42-300/320,2,44,"10,032",0,0,0,2,44,"10,032",,,
7F,YCY,YXP,ATR,ATR-42-300/320,0,0,0,9,178,"30,616",-9,-178,"-30,616",-100.00%,-100.00%,-100.00%
7F,YEG,YZF,ATR,ATR-42-300/320,27,918,"582,930",27,918,"582,930",0,0,0,0.00%,0.00%,0.00%
7F,YEG,YZF,Avro RJ,Avro RJ85,9,810,"514,350",9,810,"514,350",0,0,0,0.00%,0.00%,0.00%
7F,YEV,YZF,ATR,ATR-42-300/320,27,918,"622,404",27,918,"622,404",0,0,0,0.00%,0.00%,0.00%
7F,YFB,YAB,ATR,ATR-42-300/320,5,125,"95,625",14,212,"162,180",-9,-87,"-66,555",-64.30%,-41.00%,-41.00%
7F,YFB,YCY,ATR,ATR-42-300/320,27,594,"274,428",18,352,"162,624",9,242,"111,804",50.00%,68.80%,68.80%
7F,YFB,YGT,ATR,ATR-42-300/320,20,656,"348,992",18,332,"176,624",2,324,"172,368",11.10%,97.60%,97.60%
7F,YFB,YIO,ATR,ATR-42-300/320,31,706,"468,078",22,408,"270,504",9,298,"197,574",40.90%,73.00%,73.00%
7F,YFB,YLC,DeHavilland,DHC-6 Twin Otter,19,285,"21,375",18,250,"18,750",1,35,"2,625",5.60%,14.00%,14.00%
7F,YFB,YOW,B737 Misc,B737-400 Mixed Configuration,30,"2,340","3,053,700",31,"2,778","3,625,290",-1,-438,"-571,590",-3.20%,-15.80%,-15.80%
7F,YFB,YRT,Avro RJ,Avro RJ85,18,"1,540","1,128,820",18,"1,490","1,092,170",0,50,"36,650",0.00%,3.40%,3.40%
7F,YFB,YTE,ATR,ATR-42-300/320,27,658,"161,210",27,610,"149,450",0,48,"11,760",0.00%,7.90%,7.90%
7F,YFB,YUX,ATR,ATR-42-300/320,11,350,"173,250",20,483,"239,085",-9,-133,"-65,835",-45.00%,-27.50%,-27.50%
7F,YFB,YVM,ATR,ATR-42-300/320,9,198,"58,014",8,88,"25,784",1,110,"32,230",12.50%,125.00%,125.00%
7F,YFB,YVP,B737 Misc,B737-400 Mixed Configuration,14,"1,092","426,972",13,"1,014","396,474",1,78,"30,498",7.70%,7.70%,7.70%
7F,YFB,YXP,ATR,ATR-42-300/320,43,874,"162,564",32,716,"133,176",11,158,"29,388",34.40%,22.10%,22.10%
7F,YFS,YZF,ATR,ATR-42-300/320,27,"1,134","256,284",27,"1,134","256,284",0,0,0,0.00%,0.00%,0.00%
7F,YGT,YFB,ATR,ATR-42-300/320,15,486,"258,552",14,260,"138,320",1,226,"120,232",7.10%,86.90%,86.90%
7F,YGT,YIO,ATR,ATR-42-300/320,2,44,"10,824",0,0,0,2,44,"10,824",,,
7F,YGT,YUT,ATR,ATR-42-300/320,2,44,"10,032",0,0,0,2,44,"10,032",,,
7F,YGT,YUX,ATR,ATR-42-300/320,16,520,"22,360",13,282,"12,126",3,238,"10,234",23.10%,84.40%,84.40%
7F,YHI,YCO,ATR,ATR-42-300/320,9,306,"65,790",9,306,"65,790",0,0,0,0.00%,0.00%,0.00%
7F,YHK,YCB,ATR,ATR-42-300/320,4,136,"31,824",5,170,"39,780",-1,-34,"-7,956",-20.00%,-20.00%,-20.00%
7F,YHK,YYH,ATR,ATR-42-300/320,14,476,"40,460",13,442,"37,570",1,34,"2,890",7.70%,7.70%,7.70%
7F,YHY,YZF,ATR,ATR-42-300/320,50,"2,100","254,100",49,"2,058","249,018",1,42,"5,082",2.00%,2.00%,2.00%
7F,YIO,YAB,ATR,ATR-42-300/320,13,298,"44,402",21,523,"77,927",-8,-225,"-33,525",-38.10%,-43.00%,-43.00%
7F,YIO,YCY,ATR,ATR-42-300/320,7,154,"40,040",5,126,"32,760",2,28,"7,280",40.00%,22.20%,22.20%
7F,YIO,YFB,ATR,ATR-42-300/320,35,809,"536,367",38,808,"535,704",-3,1,663,-7.90%,0.10%,0.10%
7F,YIO,YGT,ATR,ATR-42-300/320,2,44,"10,824",0,0,0,2,44,"10,824",,,
7F,YIO,YRB,ATR,ATR-42-300/320,13,298,"106,684",5,134,"47,972",8,164,"58,712",160.00%,122.40%,122.40%
7F,YLC,YFB,DeHavilland,DHC-6 Twin Otter,19,285,"21,375",18,270,"20,250",1,15,"1,125",5.60%,5.60%,5.60%
7F,YOW,YFB,B737 Misc,B737-400 Mixed Configuration,30,"2,340","3,053,700",30,"2,700","3,523,500",0,-360,"-469,800",0.00%,-13.30%,-13.30%
7F,YOW,YUL,B737 Misc,B737-400 Mixed Configuration,0,0,0,1,78,"7,332",-1,-78,"-7,332",-100.00%,-100.00%,-100.00%
7F,YRB,YAB,ATR,ATR-42-300/320,26,611,"135,642",26,650,"144,300",0,-39,"-8,658",0.00%,-6.00%,-6.00%
7F,YRB,YFB,ATR,ATR-42-300/320,0,0,0,9,90,"88,380",-9,-90,"-88,380",-100.00%,-100.00%,-100.00%
7F,YRB,YIO,ATR,ATR-42-300/320,5,110,"39,380",5,126,"45,108",0,-16,"-5,728",0.00%,-12.70%,-12.70%
7F,YRT,YFB,Avro RJ,Avro RJ85,18,"1,620","1,187,460",18,"1,540","1,128,820",0,80,"58,640",0.00%,5.20%,5.20%
7F,YRT,YWG,B737 Misc,B737-400 Mixed Configuration,27,"2,106","1,924,884",27,"2,106","1,924,884",0,0,0,0.00%,0.00%,0.00%
7F,YRT,YYQ,B737 Misc,B737-400 Mixed Configuration,31,"2,418","698,802",31,"2,418","698,802",0,0,0,0.00%,0.00%,0.00%
7F,YRT,YZF,Avro RJ,Avro RJ85,18,"1,540","1,090,320",18,"1,490","1,054,920",0,50,"35,400",0.00%,3.40%,3.40%
7F,YTE,YFB,ATR,ATR-42-300/320,27,658,"161,210",27,610,"149,450",0,48,"11,760",0.00%,7.90%,7.90%
7F,YUL,YVP,B737 Misc,B737-400 Mixed Configuration,33,"2,574","2,324,322",36,"2,808","2,535,624",-3,-234,"-211,302",-8.30%,-8.30%,-8.30%
7F,YUT,YBB,ATR,ATR-42-300/320,2,44,"8,272",0,0,0,2,44,"8,272",,,
7F,YUT,YGT,ATR,ATR-42-300/320,2,44,"10,032",0,0,0,2,44,"10,032",,,
7F,YUX,YFB,ATR,ATR-42-300/320,16,520,"257,400",13,282,"139,590",3,238,"117,810",23.10%,84.40%,84.40%
7F,YUX,YGT,ATR,ATR-42-300/320,11,350,"15,050",9,210,"9,030",2,140,"6,020",22.20%,66.70%,66.70%
7F,YUX,YIO,ATR,ATR-42-300/320,0,0,0,11,273,"76,440",-11,-273,"-76,440",-100.00%,-100.00%,-100.00%
7F,YVM,YCY,ATR,ATR-42-300/320,2,44,"10,032",0,0,0,2,44,"10,032",,,
7F,YVM,YFB,ATR,ATR-42-300/320,5,110,"32,230",4,48,"14,064",1,62,"18,166",25.00%,129.20%,129.20%
7F,YVM,YXP,ATR,ATR-42-300/320,19,418,"25,080",17,370,"22,200",2,48,"2,880",11.80%,13.00%,13.00%
7F,YVP,YFB,B737 Misc,B737-400 Mixed Configuration,14,"1,092","426,972",13,"1,014","396,474",1,78,"30,498",7.70%,7.70%,7.70%
7F,YVP,YUL,B737 Misc,B737-400 Mixed Configuration,33,"2,574","2,324,322",36,"2,808","2,535,624",-3,-234,"-211,302",-8.30%,-8.30%,-8.30%
7F,YWG,YRT,B737 Misc,B737-400 Mixed Configuration,27,"2,106","1,924,884",27,"2,106","1,924,884",0,0,0,0.00%,0.00%,0.00%
7F,YWG,YYQ,B737 Misc,B737-400 Mixed Configuration,31,"2,418","1,511,250",31,"2,418","1,511,250",0,0,0,0.00%,0.00%,0.00%
7F,YXP,YCY,ATR,ATR-42-300/320,0,0,0,9,206,"35,432",-9,-206,"-35,432",-100.00%,-100.00%,-100.00%
7F,YXP,YFB,ATR,ATR-42-300/320,47,962,"178,932",36,728,"135,408",11,234,"43,524",30.60%,32.10%,32.10%
7F,YXP,YVM,ATR,ATR-42-300/320,15,330,"19,800",13,330,"19,800",2,0,0,15.40%,0.00%,0.00%
7F,YYH,YBB,ATR,ATR-42-300/320,14,476,"49,028",13,442,"45,526",1,34,"3,502",7.70%,7.70%,7.70%
7F,YYH,YHK,ATR,ATR-42-300/320,4,136,"11,560",5,170,"14,450",-1,-34,"-2,890",-20.00%,-20.00%,-20.00%
7F,YYQ,YRT,B737 Misc,B737-400 Mixed Configuration,31,"2,418","698,802",31,"2,418","698,802",0,0,0,0.00%,0.00%,0.00%
7F,YYQ,YWG,B737 Misc,B737-400 Mixed Configuration,31,"2,418","1,511,250",31,"2,418","1,511,250",0,0,0,0.00%,0.00%,0.00%
7F,YZF,YBB,ATR,ATR-42-300/320,4,136,"111,928",5,170,"139,910",-1,-34,"-27,982",-20.00%,-20.00%,-20.00%
7F,YZF,YCB,ATR,ATR-42-300/320,14,476,"251,804",13,442,"233,818",1,34,"17,986",7.70%,7.70%,7.70%
7F,YZF,YCO,ATR,ATR-42-300/320,18,612,"227,052",18,612,"227,052",0,0,0,0.00%,0.00%,0.00%
7F,YZF,YEG,ATR,ATR-42-300/320,27,918,"582,930",27,918,"582,930",0,0,0,0.00%,0.00%,0.00%
7F,YZF,YEG,Avro RJ,Avro RJ85,10,900,"571,500",9,810,"514,350",1,90,"57,150",11.10%,11.10%,11.10%
7F,YZF,YEV,ATR,ATR-42-300/320,0,0,0,27,918,"622,404",-27,-918,"-622,404",-100.00%,-100.00%,-100.00%
7F,YZF,YFS,ATR,ATR-42-300/320,27,"1,134","256,284",27,"1,134","256,284",0,0,0,0.00%,0.00%,0.00%
7F,YZF,YHK,ATR,ATR-42-300/320,5,170,"115,430",4,136,"92,344",1,34,"23,086",25.00%,25.00%,25.00%
7F,YZF,YHY,ATR,ATR-42-300/320,50,"2,100","254,100",49,"2,058","249,018",1,42,"5,082",2.00%,2.00%,2.00%
7F,YZF,YRT,Avro RJ,Avro RJ85,18,"1,620","1,146,960",18,"1,540","1,090,320",0,80,"56,640",0.00%,5.20%,5.20%
8P,QBC,YAA,Beechcraft,Beechcraft,27,513,"28,215",27,513,"28,215",0,0,0,0.00%,0.00%,0.00%
8P,QBC,YVR,Beechcraft,Beechcraft,31,589,"157,263",31,589,"157,263",0,0,0,0.00%,0.00%,0.00%
8P,YAA,YVR,Beechcraft,Beechcraft,27,513,"125,685",27,513,"125,685",0,0,0,0.00%,0.00%,0.00%
8P,YAZ,YVR,Beechcraft,Beechcraft,21,399,"47,082",17,323,"38,114",4,76,"8,968",23.50%,23.50%,23.50%
8P,YAZ,YVR,Saab 340,Saab 340,58,"1,972","232,696",29,986,"116,348",29,986,"116,348",100.00%,100.00%,100.00%
8P,YBL,YQQ,Beechcraft,Beechcraft,0,0,0,4,76,"1,748",-4,-76,"-1,748",-100.00%,-100.00%,-100.00%
8P,YBL,YQQ,Saab 340,Saab 340,0,0,0,13,442,"10,166",-13,-442,"-10,166",-100.00%,-100.00%,-100.00%
8P,YBL,YVR,Beechcraft,Beechcraft,147,"2,793","301,644",79,"1,501","162,108",68,"1,292","139,536",86.10%,86.10%,86.10%
8P,YBL,YVR,Saab 340,Saab 340,0,0,0,23,782,"84,456",-23,-782,"-84,456",-100.00%,-100.00%,-100.00%
8P,YBL,ZEL,Beechcraft,Beechcraft,0,0,0,14,266,"51,604",-14,-266,"-51,604",-100.00%,-100.00%,-100.00%
8P,YLW,YXC,Beechcraft,Beechcraft,27,513,"84,132",27,513,"84,132",0,0,0,0.00%,0.00%,0.00%
8P,YLW,YYJ,Beechcraft,Beechcraft,81,"1,539","313,956",80,"1,520","310,080",1,19,"3,876",1.30%,1.30%,1.30%
8P,YPW,YVR,Beechcraft,Beechcraft,164,"3,116","227,468",168,"3,192","233,016",-4,-76,"-5,548",-2.40%,-2.40%,-2.40%
8P,YQQ,YBL,Beechcraft,Beechcraft,4,76,"1,748",27,513,"11,799",-23,-437,"-10,051",-85.20%,-85.20%,-85.20%
8P,YQQ,YBL,Saab 340,Saab 340,0,0,0,4,136,"3,128",-4,-136,"-3,128",-100.00%,-100.00%,-100.00%
8P,YQQ,YVR,Beechcraft,Beechcraft,85,"1,615","137,275",57,"1,083","92,055",28,532,"45,220",49.10%,49.10%,49.10%
8P,YQQ,YVR,Saab 340,Saab 340,0,0,0,13,442,"37,570",-13,-442,"-37,570",-100.00%,-100.00%,-100.00%
8P,YVR,QBC,Beechcraft,Beechcraft,58,"1,102","294,234",58,"1,102","294,234",0,0,0,0.00%,0.00%,0.00%
8P,YVR,YAZ,Beechcraft,Beechcraft,21,399,"47,082",17,323,"38,114",4,76,"8,968",23.50%,23.50%,23.50%
8P,YVR,YAZ,Saab 340,Saab 340,58,"1,972","232,696",29,986,"116,348",29,986,"116,348",100.00%,100.00%,100.00%
8P,YVR,YBL,Beechcraft,Beechcraft,143,"2,717","293,436",56,"1,064","114,912",87,"1,653","178,524",155.40%,155.40%,155.40%
8P,YVR,YBL,Saab 340,Saab 340,0,0,0,35,"1,190","128,520",-35,"-1,190","-128,520",-100.00%,-100.00%,-100.00%
8P,YVR,YPW,Beechcraft,Beechcraft,164,"3,116","227,468",168,"3,192","233,016",-4,-76,"-5,548",-2.40%,-2.40%,-2.40%
8P,YVR,YQQ,Beechcraft,Beechcraft,89,"1,691","143,735",81,"1,539","130,815",8,152,"12,920",9.90%,9.90%,9.90%
8P,YVR,YQQ,Saab 340,Saab 340,0,0,0,4,136,"11,560",-4,-136,"-11,560",-100.00%,-100.00%,-100.00%
8P,YVR,YWL,Beechcraft,Beechcraft,89,"1,691","360,183",80,"1,520","323,760",9,171,"36,423",11.20%,11.20%,11.20%
8P,YVR,YXC,Beechcraft,Beechcraft,54,"1,026","344,736",54,"1,026","344,736",0,0,0,0.00%,0.00%,0.00%
8P,YVR,YYJ,Beechcraft,Beechcraft,139,"2,641","102,999",143,"2,717","105,963",-4,-76,"-2,964",-2.80%,-2.80%,-2.80%
8P,YVR,YZT,Beechcraft,Beechcraft,12,228,"48,564",49,931,"198,303",-37,-703,"-149,739",-75.50%,-75.50%,-75.50%
8P,YVR,YZT,Saab 340,Saab 340,81,"2,754","586,602",62,"2,108","449,004",19,646,"137,598",30.60%,30.60%,30.60%
8P,YVR,YZZ,Beechcraft,Beechcraft,58,"1,102","278,806",58,"1,102","278,806",0,0,0,0.00%,0.00%,0.00%
8P,YVR,ZEL,Beechcraft,Beechcraft,4,76,"22,496",27,513,"151,848",-23,-437,"-129,352",-85.20%,-85.20%,-85.20%
8P,YVR,ZEL,Saab 340,Saab 340,58,"1,972","583,712",0,0,0,58,"1,972","583,712",,,
8P,YVR,ZMT,Beechcraft,Beechcraft,13,247,"125,970",27,513,"261,630",-14,-266,"-135,660",-51.90%,-51.90%,-51.90%
8P,YVR,ZMT,Saab 340,Saab 340,31,"1,054","537,540",0,0,0,31,"1,054","537,540",,,
8P,YWL,YVR,Beechcraft,Beechcraft,90,"1,710","364,230",80,"1,520","323,760",10,190,"40,470",12.50%,12.50%,12.50%
8P,YXC,YLW,Beechcraft,Beechcraft,27,513,"84,132",27,513,"84,132",0,0,0,0.00%,0.00%,0.00%
8P,YXC,YVR,Beechcraft,Beechcraft,54,"1,026","344,736",53,"1,007","338,352",1,19,"6,384",1.90%,1.90%,1.90%
8P,YXS,YYJ,Beechcraft,Beechcraft,54,"1,026","373,464",27,513,"186,732",27,513,"186,732",100.00%,100.00%,100.00%
8P,YYJ,YLW,Beechcraft,Beechcraft,81,"1,539","313,956",80,"1,520","310,080",1,19,"3,876",1.30%,1.30%,1.30%
8P,YYJ,YVR,Beechcraft,Beechcraft,139,"2,641","102,999",141,"2,679","104,481",-2,-38,"-1,482",-1.40%,-1.40%,-1.40%
8P,YYJ,YXS,Beechcraft,Beechcraft,54,"1,026","373,464",27,513,"186,732",27,513,"186,732",100.00%,100.00%,100.00%
8P,YZT,YVR,Beechcraft,Beechcraft,12,228,"48,564",46,874,"186,162",-34,-646,"-137,598",-73.90%,-73.90%,-73.90%
8P,YZT,YVR,Saab 340,Saab 340,81,"2,754","586,602",62,"2,108","449,004",19,646,"137,598",30.60%,30.60%,30.60%
8P,YZT,ZEL,Saab 340,Saab 340,0,0,0,31,"1,054","110,670",-31,"-1,054","-110,670",-100.00%,-100.00%,-100.00%
8P,YZZ,YVR,Beechcraft,Beechcraft,58,"1,102","278,806",58,"1,102","278,806",0,0,0,0.00%,0.00%,0.00%
8P,ZEL,YBL,Beechcraft,Beechcraft,0,0,0,14,266,"51,604",-14,-266,"-51,604",-100.00%,-100.00%,-100.00%
8P,ZEL,YVR,Beechcraft,Beechcraft,4,76,"22,496",27,513,"151,848",-23,-437,"-129,352",-85.20%,-85.20%,-85.20%
8P,ZEL,YVR,Saab 340,Saab 340,58,"1,972","583,712",0,0,0,58,"1,972","583,712",,,
8P,ZEL,YZT,Saab 340,Saab 340,0,0,0,31,"1,054","110,670",-31,"-1,054","-110,670",-100.00%,-100.00%,-100.00%
8P,ZMT,YVR,Beechcraft,Beechcraft,13,247,"125,970",27,513,"261,630",-14,-266,"-135,660",-51.90%,-51.90%,-51.90%
8P,ZMT,YVR,Saab 340,Saab 340,31,"1,054","537,540",0,0,0,31,"1,054","537,540",,,
8T,YFJ,YZF,DeHavilland,DHC-6 Twin Otter,41,369,"44,280",27,243,"29,160",14,126,"15,120",51.90%,51.90%,51.90%
8T,YFS,YZF,DeHavilland,DHC-6 Twin Otter,27,243,"54,918",26,234,"52,884",1,9,"2,034",3.80%,3.80%,3.80%
8T,YLE,YZF,DeHavilland,DHC-6 Twin Otter,46,414,"41,814",45,405,"40,905",1,9,909,2.20%,2.20%,2.20%
8T,YRA,YFJ,DeHavilland,DHC-6 Twin Otter,40,360,"35,640",0,0,0,40,360,"35,640",,,
8T,YRA,YZF,DeHavilland,DHC-6 Twin Otter,27,243,"35,478",27,243,"35,478",0,0,0,0.00%,0.00%,0.00%
8T,YSG,YZF,DeHavilland,DHC-6 Twin Otter,40,360,"42,840",39,351,"41,769",1,9,"1,071",2.60%,2.60%,2.60%
8T,YZF,YFJ,DeHavilland,DHC-6 Twin Otter,27,243,"29,160",27,243,"29,160",0,0,0,0.00%,0.00%,0.00%
8T,YZF,YFS,DeHavilland,DHC-6 Twin Otter,27,243,"54,918",27,243,"54,918",0,0,0,0.00%,0.00%,0.00%
8T,YZF,YLE,DeHavilland,DHC-6 Twin Otter,46,414,"41,814",45,405,"40,905",1,9,909,2.20%,2.20%,2.20%
8T,YZF,YRA,DeHavilland,DHC-6 Twin Otter,54,486,"70,956",27,243,"35,478",27,243,"35,478",100.00%,100.00%,100.00%
8T,YZF,YSG,DeHavilland,DHC-6 Twin Otter,40,360,"42,840",39,351,"41,769",1,9,"1,071",2.60%,2.60%,2.60%
9M,YBL,YVR,Beechcraft,Beech 1900D Airliner,112,"2,128","229,824",110,"2,090","225,720",2,38,"4,104",1.80%,1.80%,1.80%
9M,YDL,YXT,Beechcraft,Beech 1900D Airliner,0,0,0,7,133,"38,570",-7,-133,"-38,570",-100.00%,-100.00%,-100.00%
9M,YDQ,YXJ,Beechcraft,Beech 1900D Airliner,0,0,0,14,266,"10,906",-14,-266,"-10,906",-100.00%,-100.00%,-100.00%
